Ngay,Nam,Gia_Mua,Gia_Ban,Gia_TrungBinh,Nguon
2024-11-26,2024,80675888.60006864,79873143.43986896,80274516.01996881,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-27,2024,81263350.9542393,80454760.3974807,80859055.67586,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-29,2024,81638425.37415405,80826102.7336152,81232264.05388463,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-02,2024,80914685.21302868,80109563.9671279,80512124.5900783,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-03,2024,81311769.14636657,80502696.81655198,80907232.98145927,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-04,2024,81659079.9683197,80846551.80943096,81252815.88887534,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-05,2024,80838033.53264636,80033674.99003297,80435854.26133966,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-06,2024,81184973.72624956,80377163.04240629,80781068.38432793,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-09,2024,81936049.23531418,81120765.163321,81528407.19931759,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-10,2024,82925119.01786786,82099993.45550103,82512556.23668446,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-11,2024,84004792.56893033,83168923.98615491,83586858.27754262,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-12,2024,82647202.58572187,81824842.36098832,82236022.4733551,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-13,2024,81723555.61271238,80910385.90512322,81316970.75891781,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-16,2024,81601289.21238233,80789336.08589098,81195312.64913666,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-17,2024,81337789.93352968,80528458.69040999,80933124.31196983,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-18,2024,81238557.52768981,80430213.67169291,80834385.59969136,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-19,2024,79920652.49452175,79125422.12144195,79523037.30798185,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-20,2024,81061917.25944528,80255331.01805778,80658624.13875154,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-23,2024,80540362.75999139,79738966.11561337,80139664.43780239,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-24,2024,80761888.53344478,79958287.652515,80360088.0929799,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-26,2024,81277455.18279734,80468724.28545608,80873089.73412672,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-27,2024,80628008.46649611,79825739.72553596,80226874.09601603,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-30,2024,80349210.78390004,79549716.14923437,79949463.4665672,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-12-31,2024,81160165.39035192,80352601.55562206,80756383.472987,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-02,2025,82089853.26323083,81273038.80290018,81681446.03306551,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-03,2025,81564566.18628128,80752978.4630347,81158772.32465799,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-06,2025,81201192.35833055,80393220.29506359,80797206.32669707,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-07,2025,81667834.99047932,80855219.71694222,81261527.35371077,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-08,2025,81875325.84757343,81060645.9883936,81467985.91798352,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-09,2025,82500900.95362665,81679996.4665259,82090448.71007627,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-10,2025,83276594.80142911,82447971.96758404,82862283.38450658,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-13,2025,82151879.77237287,81334448.13284679,81743163.95260984,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-14,2025,82372120.85255678,81552497.75949652,81962309.30602665,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-15,2025,83416013.77256578,82586003.68527658,83001008.72892119,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-16,2025,84441879.94467968,83601662.23378734,84021771.08923352,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-17,2025,84360690.95917265,83521281.09888238,83940986.02902752,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-21,2025,84506011.13017827,83665155.2980372,84085583.21410774,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-22,2025,84708063.03044374,83865196.73163337,84286629.88103856,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-23,2025,83867252.56022695,83032752.53475206,83450002.54748951,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-24,2025,84399213.89562158,83559420.72253083,83979317.3090762,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-27,2025,83123392.96622567,82296294.52875079,82709843.74748823,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-28,2025,84013080.44482651,83177129.39562427,83595104.9202254,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-29,2025,84082920.75992486,83246274.78221418,83664597.77106953,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-30,2025,85719575.65065023,84866644.54964875,85293110.1001495,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-01-31,2025,85400746.19817705,84550987.52953848,84975866.86385778,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-03,2025,86050548.0217235,85194323.6632984,85622435.84251095,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-04,2025,87400231.11612865,86530577.07517216,86965404.0956504,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-05,2025,87960785.0255121,87085553.33371596,87523169.17961404,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-06,2025,87015758.59629944,86149930.15255518,86582844.37442732,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-07,2025,87759584.00529534,86886354.31370036,87322969.15949786,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-10,2025,89304051.16309771,88415453.6390868,88859752.40109226,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-11,2025,89566503.26731718,88675294.2795827,89120898.77344994,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-12,2025,89987586.42516114,89092187.55525905,89539886.9902101,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-13,2025,90581276.48505057,89679970.2513685,90130623.36820954,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-14,2025,88887400.63432999,88002948.88672473,88445174.76052736,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-18,2025,90473572.62013263,89573338.06669848,90023455.34341556,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-19,2025,90203177.6938059,89305633.63715114,89754405.66547853,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-20,2025,90893111.5067436,89988702.43702477,90440906.97188419,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-21,2025,90765524.58246525,89862385.03438103,90313954.80842315,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-24,2025,91119485.5177066,90212823.97026674,90666154.74398668,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-25,2025,89630184.34018679,88738341.70993619,89184263.02506149,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-26,2025,90193532.39867404,89296084.31510516,89744808.3568896,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-27,2025,89206950.15063381,88319318.8058514,88763134.4782426,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-02-28,2025,87719765.7807693,86846932.2904134,87283349.03559135,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-03,2025,89406021.96358736,88516409.8047457,88961215.88416654,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-04,2025,90164797.70369056,89267635.53748469,89716216.62058763,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-05,2025,90217797.51069695,89320107.98322733,89768952.74696214,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-06,2025,90081329.88052483,89184998.2399226,89633164.06022371,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-07,2025,89696187.30234535,88803687.92620263,89249937.614274,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-10,2025,89255622.43798928,88367506.79184014,88811564.61491472,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-11,2025,90090579.26442462,89194155.59015174,89642367.42728819,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-12,2025,90633808.86328505,89731979.91937178,90182894.39132842,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-13,2025,92009571.65127373,91094053.52539042,91551812.58833207,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-14,2025,92487325.41152924,91567053.51688717,92027189.46420822,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-17,2025,92693547.34997669,91771223.49574807,92232385.42286238,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-18,2025,93814840.58305374,92881359.58222733,93348100.08264054,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-19,2025,93839562.51868722,92905835.52845153,93372699.02356938,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-20,2025,94058384.10468276,93122479.78523318,93590431.94495797,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-21,2025,93420455.90703093,92490899.1318366,92955677.51943377,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-24,2025,93408639.89807557,92479200.69510965,92943920.29659261,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-25,2025,93865475.80590034,92931490.97201079,93398483.38895556,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-26,2025,93705345.88651599,92772954.38515763,93239150.13583681,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-27,2025,94757535.48751538,93814674.43788837,94286104.96270187,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-28,2025,95590602.38397607,94639452.1114987,95115027.2477374,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-03-31,2025,96733754.03636141,95771229.12057674,96252491.57846908,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-01,2025,96820791.76242678,95857400.79961658,96339096.28102168,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-02,2025,97396608.92765284,96427488.44081053,96912048.68423168,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-03,2025,96065896.12101533,95110016.55762215,95587956.33931874,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-07,2025,92190112.65020376,91272798.0964704,91731455.37333709,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-08,2025,93497564.46870878,92567240.44414453,93032402.45642667,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-09,2025,96142886.29093188,95186240.65619625,95664563.47356407,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-10,2025,98329972.6612696,97351564.97309779,97840768.8171837,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-14,2025,100279582.97688626,99281776.18109635,99780679.57899131,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-15,2025,100581915.74030206,99581100.65830901,100081508.19930553,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-16,2025,104114943.9674071,103078974.37569162,103596959.17154936,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-21,2025,106775452.8406587,105713010.52383624,106244231.68224747,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-22,2025,106857541.6760276,105794282.5548731,106325912.11545035,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-23,2025,103076594.78233323,102050957.02330504,102563775.90281914,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-24,2025,105075263.02506147,104029738.01983699,104552500.52244924,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-28,2025,104864906.83323419,103821474.9244458,104343190.87884,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-29,2025,104474019.07530196,103434476.59694076,103954247.83612137,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-04-30,2025,104039601.04972108,103004381.1387786,103521991.09424984,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-01,2025,101049052.75933576,100043589.54780008,100546321.15356793,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-05,2025,104085458.1430137,103049781.9425857,103567620.04279971,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-06,2025,107256739.22068137,106189507.98465471,106723123.60266805,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-07,2025,106334004.64238949,105275954.84495279,105804979.74367115,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-08,2025,103691293.75882201,102659539.59206757,103175416.6754448,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-12,2025,101285815.1011944,100277996.04546112,100781905.57332776,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-13,2025,101889021.77404596,100875200.6618664,101382111.21795619,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-14,2025,99932866.22530563,98938509.34744191,99435687.78637378,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-15,2025,101151733.86602016,100145248.95193042,100648491.40897529,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-19,2025,101456216.45745175,100446701.86583532,100951459.16164353,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-20,2025,103142819.77722599,102116523.06302474,102629671.42012537,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-21,2025,104054669.83027467,103019299.98121722,103536984.90574595,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-22,2025,103611888.9924614,102580924.92288467,103096406.95767304,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-27,2025,103546071.3168186,102515762.14948708,103030916.73315284,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-28,2025,103561014.61272515,102530556.75588213,103045785.68430364,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-05-29,2025,104484813.77823062,103445163.88989003,103964988.83406033,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-02,2025,106276188.19415459,105218713.68476002,105747450.93945731,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-03,2025,105697914.45527394,104646193.91343042,105172054.18435219,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-04,2025,106567915.69980066,105507538.42915589,106037727.06447828,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-05,2025,105786768.9135142,104734164.2477081,105260466.58061115,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-09,2025,105074382.18373103,104028865.9430969,104551624.06341398,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-10,2025,104580360.0128084,103539759.41566604,104060059.71423723,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-11,2025,104673448.3354401,103631921.48633125,104152684.91088568,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-12,2025,106592751.46239084,105532127.06973024,106062439.26606055,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-16,2025,107122587.77786003,106056691.38206044,106589639.57996024,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-17,2025,106985847.5752217,105921311.77845334,106453579.67683752,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-18,2025,107169084.09229694,106102725.04660246,106635904.56944971,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-23,2025,107187621.40490302,106121077.90833683,106654349.65661994,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-24,2025,105113280.03703824,104067376.75308762,104590328.39506294,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-25,2025,105420635.00668673,104371673.46433166,104896154.2355092,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-26,2025,105421461.91345026,104372492.14316717,104896977.02830872,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-06-30,2025,104256778.5771631,103219397.6957983,103738088.1364807,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-01,2025,105563090.0506251,104512711.04514626,105037900.54788569,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-02,2025,106082857.63660038,105027306.81434566,105555082.22547302,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-03,2025,105664140.35269314,104612755.87157182,105138448.11213249,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-07,2025,105461099.27930026,104411735.10736693,104936417.1933336,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-08,2025,104623473.46359734,103582443.87689489,104102958.67024612,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-09,2025,104881359.4562932,103837763.83981268,104359561.64805295,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-10,2025,104912298.62205346,103868395.15317732,104390346.8876154,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-14,2025,105990709.34541129,104936075.42157635,105463392.38349383,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-15,2025,105385144.55177984,104336536.14827955,104860840.35002969,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-16,2025,106184820.53868535,105128255.16019098,105656537.84943818,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-17,2025,105771838.7390173,104719382.63216141,105245610.68558936,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-21,2025,107708259.52523437,106636535.54985891,107172397.53754665,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-22,2025,108847552.00970037,107764491.79069838,108306021.90019938,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-23,2025,107420182.6444795,106351325.10572848,106885753.875104,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-24,2025,106648239.80822094,105587063.29271626,106117651.55046861,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-28,2025,104910440.6362447,103866555.65478954,104388498.14551713,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-29,2025,105484603.11231533,104435005.07139678,104959804.09185606,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-30,2025,104628551.95439422,103587471.83544503,104108011.89491963,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-07-31,2025,104534038.27115981,103493898.58686969,104013968.42901476,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-04,2025,107017478.85185555,105952628.3160162,106485053.58393587,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-05,2025,107464324.63025825,106395027.86776812,106929676.24901319,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-06,2025,107301565.74019001,106233888.46914336,106767727.1046667,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-07,2025,107904810.83744912,106831131.12762377,107367970.98253645,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-11,2025,106573550.20929621,105513116.87388034,106043333.54158828,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-12,2025,106496862.08147408,105437191.81200668,105967026.94674039,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-13,2025,106889902.44902134,105826321.33012562,106358111.88957348,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-14,2025,106000578.1417298,104945846.02091658,105473212.08132319,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-18,2025,106071002.81896678,105015569.95509647,105543286.38703163,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-19,2025,105548607.69259922,104498372.7901853,105023490.24139227,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-20,2025,106828350.54969141,105765381.88750543,106296866.21859843,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-21,2025,106762176.4403447,105699866.22700796,106231021.33367634,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-25,2025,107513538.65794916,106443752.20364122,106978645.4307952,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-26,2025,108149410.68343629,107073297.14429763,107611353.91386697,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-27,2025,108800321.01346777,107717730.75462732,108259025.88404755,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-08-28,2025,109611330.55790937,108520670.55235805,109066000.55513372,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-02,2025,113281442.67711799,112154264.14301732,112717853.41006766,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-03,2025,114788195.4155598,113646024.31689753,114217109.86622867,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-04,2025,113891276.38394183,112758029.85275833,113324653.11835009,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-08,2025,116310737.65658623,115153416.88388388,115732077.27023506,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-09,2025,116366618.18631132,115208741.3884376,115787679.78737447,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-10,2025,116420350.50083345,115261939.05306397,115841144.77694872,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-11,2025,116228299.58719033,115071799.09378546,115650049.3404879,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-15,2025,117586768.70573299,116416751.10667098,117001759.90620199,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-16,2025,117916937.80283865,116743634.93912883,117330286.37098375,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-17,2025,117507080.81795071,116337856.13319498,116922468.47557285,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-18,2025,116357316.02657309,115199531.78750272,115778423.90703791,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-22,2025,119636199.40750746,118445789.46315417,119040994.43533082,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-23,2025,120912297.9835769,119709190.54095425,120310744.26226558,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-24,2025,119361156.28630005,118173483.08942145,118767319.68786076,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-25,2025,119446746.17118724,118258221.33366299,118852483.75242512,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-29,2025,122289143.02724415,121072335.63393824,121680739.3305912,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-09-30,2025,122977245.72403583,121753591.53772703,122365418.63088143,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-01,2025,123738418.73201568,122507190.68493095,123122804.70847332,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-02,2025,122793142.43011521,121571320.11737776,122182231.27374649,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-06,2025,126018985.94611537,124765065.68794508,125392025.81703024,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-07,2025,126915819.12621604,125652975.1548109,126284397.14051348,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-08,2025,129020096.1947427,127736314.14305373,128378205.16889821,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-09,2025,125977462.9766641,124723955.88236894,125350709.42951652,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-13,2025,131054011.67712812,129749991.6604403,130402001.66878422,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-14,2025,132104395.17418791,130789923.58041492,131447159.37730142,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-15,2025,133181993.02509363,131856799.06464496,132519396.0448693,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-16,2025,136449829.7712057,135092120.0222385,135770974.8967221,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-20,2025,138346524.27683517,136969941.9457224,137658233.1112788,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-21,2025,130426973.44544831,129129192.61514534,129778083.03029683,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-22,2025,129104197.28211734,127819578.40368833,128461887.84290284,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-23,2025,131528091.83050138,130219354.5983571,130873723.21442924,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-27,2025,127432337.69603306,126164354.23637106,126798345.96620207,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-28,2025,126295545.58616495,125038873.49078025,125667209.53847261,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-29,2025,126987952.57005662,125724390.85294165,126356171.71149914,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-30,2025,127679892.90170492,126409446.20616558,127044669.55393526,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-10-31,2025,126973913.31401208,125710491.29098709,126342202.30249959,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-03,2025,127526806.17465636,126257882.73013243,126892344.4523944,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-04,2025,125845167.99410568,124592977.26779619,125219072.63095094,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-05,2025,126816877.19973865,125555017.72511439,126185947.46242653,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-06,2025,126828239.91126259,125566267.37483212,126197253.64304736,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-07,2025,127376960.26806188,126109527.82758366,126743244.04782277,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-10,2025,130931875.86789683,129629071.13289289,130280473.50039487,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-11,2025,130722899.78236331,129422174.41139454,130072537.09687893,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-12,2025,133880537.05462615,132548392.40731645,133214464.7309713,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-13,2025,133323285.2582045,131996685.40488905,132659985.33154678,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-14,2025,130359400.15974575,129062291.7004448,129710845.93009529,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-17,2025,129768541.45754583,128477312.18931156,129122926.8234287,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-18,2025,129594469.03461601,128304971.83029148,128949720.43245375,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-19,2025,130330240.75896414,129033422.44295457,129681831.60095936,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
